Mean RMSE,Std RMSE,Mean R2
40.88457740877165,21.787281283459425,-0.18358912773812233
63.20076996717402,20.426980974138782,-4.752023927716196
47.05510818194881,19.954895197914908,-0.899119910645523
40.84617223813673,23.080155936262983,-0.10013167449248286
