Mean RMSE,Std RMSE,Mean R2
1.548826291453306,0.24161419786766564,-0.4389745725964008
1.9018538210337514,0.11332343479025216,-0.966131381352891
1.5108837591452378,0.10312358743380445,-0.2304445908222003
1.523915335915244,0.15639024386915867,-0.2447498867574185
