Mean RMSE,Std RMSE,Mean R2
1.548826291453306,0.24161419786766564,-0.4389745725964008
1.5680236591205692,0.07501621669920083,-0.35846187149960645
1.4126728674780054,0.1296373825371921,-0.06991957456951128
1.5020478007200018,0.15140253257456782,-0.20788130510640182
